[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 18 45 78 65 6C 6C 65 6E 74 20 44 61 6D 61 67 65 20 52 61 74 65 00 19 00 76 7A 5F 00 01 00 00 00 0A 00 00 00 05 00 00 00 01 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 19 50 76 50 20 42 6F 6E 75 73 20 50 6C 75 73 00 20 52 61 74 65 00 19 00 76 7A 5F 00 1E 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 1A 4D 69 6E 20 44 65 66 65 6E 63 65 00 75 73 00 20 52 61 74 65 00 19 00 76 7A 5F 00 14 00 00 00 14 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 1B 45 78 70 65 72 69 65 6E 63 65 00 00 75 73 00 20 52 61 74 65 00 19 00 76 7A 5F 00 01 00 00 00 1E 00 00 00 05 00 00 00 01 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 1C 53 74 61 72 74 20 53 44 00 65 00 00 75 73 00 20 52 61 74 65 00 19 00 76 7A 5F 00 64 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 1D 50 61 72 74 79 20 42 6F 6E 75 73 00 75 73 00 20 52 61 74 65 00 19 00 76 7A 5F 00 32 00 00 00 14 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 1E 49 63 65 20 44 61 6D 61 67 65 00 00 75 73 00 20 52 61 74 65 00 19 00 76 7A 5F 00 19 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 1F 44 69 73 74 61 6E 63 65 20 41 74 74 61 63 6B 00 52 61 74 65 00 19 00 76 7A 5F 00 14 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 20 41 74 74 61 63 6B 20 52 61 74 65 00 61 63 6B 00 52 61 74 65 00 19 00 76 7A 5F 00 19 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 21 57 65 61 70 6F 6E 20 42 6F 6E 75 73 00 63 6B 00 52 61 74 65 00 19 00 76 7A 5F 00 0A 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 22 45 78 65 6C 6C 65 6E 74 20 44 61 6D 61 67 65 00 52 61 74 65 00 19 00 76 7A 5F 00 19 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=48 | C1 30 FB 00 23 43 72 69 74 69 63 61 6C 20 44 61 6D 61 67 65 00 52 61 74 65 00 19 00 76 7A 5F 00 19 00 00 00 32 00 00 00 05 00 00 00 00 F4 19 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=160 | C1 A0 FB 56 00 00 00 00 00 00 00 00 00 F4 19 00 00 00 00 00 1C 0B DF 00 A0 96 4D 00 14 00 00 00 74 F4 19 00 14 00 00 00 38 B2 28 00 00 00 00 00 4C F4 19 00 6E D0 5F 00 3C 05 00 00 74 F4 19 00 14 00 00 00 00 00 00 00 A4 43 6B 01 14 00 00 00 14 00 00 00 90 F4 19 00 00 00 00 00 6C 39 00 00 60 F4 19 00 3A 40 48 00 74 F4 19 00 00 00 44 75 6E 67 65 6F 6E 20 53 69 65 67 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=8 | C1 08 FB 57 00 00 00 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=8 | C1 08 F5 04 00 00 00 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Character setup | Len=19 | C1 13 F3 30 00 38 00 00 00 00 00 00 00 00 09 00 04 08 04 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=7 | C2 00 07 C0 00 32 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=160 | C1 A0 FB 02 8B 01 00 00 93 00 00 00 68 2A 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 00 00 00 10 00 00 00 06 00 00 00 06 00 00 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 00 00 0A 00 00 00 0A 00 00 00 05 00 00 00 06 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 00 00 00 00 00 00 00 32 00 00 00 10 00 00 00 23 00 00 00 F8 06 06 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=20 | C1 14 26 FE 16 D8 00 8C 2C 39 00 00 D8 16 01 00 2C 8C 02 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=16 | C1 10 27 FE 16 A2 73 32 A2 16 01 00 32 73 00 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=16 | C1 10 FD 07 03 00 FF 7F A8 08 86 06 BE 02 00 00 
[2026-03-21 02:01:55] [PACKET] SERVER -> CLIENT | Unknown packet | Len=148 | C1 94 FB DA 01 F3 19 00 90 01 00 00 05 00 00 00 01 00 00 00 1E 00 00 00 1E 00 00 00 14 00 00 00 14 00 00 00 0A 00 00 00 0A 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 03 00 00 00 01 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[2026-03-21 02:01:55] [PACKET] CLIENT -> SERVER | Unknown packet | Len=10 | C3 0A 04 03 8A A7 D4 3B EF B4 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=10 | C1 0A FB 70 02 00 01 00 38 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=4408 | C2 11 38 FA 06 00 00 00 33 32 31 33 31 32 31 31 00 00 10 00 01 00 04 00 05 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 32 32 32 32 00 00 00 00 00 40 00 90 01 06 00 04 00 00 7D 00 7D 00 7D 00 7D 00 00 00 7D 00 00 8A 41 64 6D 73 00 00 00 00 00 00 00 31 32 33 32 33 00 00 00 00 00 10 00 01 00 00 00 04 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 33 33 33 33 00 00 00 00 10 00 01 00 03 00 03 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 33 33 33 32 31 00 00 00 30 00 3D 00 02 00 01 00 E9 07 89 17 19 00 0A 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 31 31 31 31 00 00 00 00 00 00 1C 00 01 00 00 00 14 00 3A 00 0F 00 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 47 65 6E 73 32 00 00 00 00 00 03 00 90 01 00 00 00 00 00 7D 00 7D 00 7D 00 7D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 31 31 31 00 00 00 00 00 00 21 00 90 01 00 00 00 00 C3 0F 24 2B 33 00 47 05 00 00 00 00 00 00 C4 74 65 73 74 00 00 00 00 00 00 00 54 45 53 54 45 45 52 00 00 00 00 00 24 01 00 00 00 00 50 46 50 46 98 3A 30 75 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 33 31 32 31 31 31 31 00 00 00 A4 00 00 00 00 00 12 00 80 02 0F 00 48 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 74 65 73 74 73 00 00 00 00 00 40 00 62 00 00 00 00 00 49 01 AA 00 19 00 64 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 74 65 74 73 74 72 79 72 79 00 10 00 14 00 00 00 00 00 23 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 33 33 33 33 33 00 00 00 40 00 03 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 33 32 34 32 33 34 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 65 33 34 32 34 00 00 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 34 35 31 32 34 33 31 00 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 34 33 32 34 34 33 32 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 34 33 32 34 33 32 34 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 33 33 33 32 00 00 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 34 33 32 34 33 32 34 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 33 32 31 31 31 31 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 33 31 31 32 33 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 31 34 34 33 34 32 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 31 33 31 32 33 34 00 00 30 00 01 00 00 00 00 00 1A 00 1A 00 1A 00 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 31 33 31 31 31 00 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 31 31 32 33 33 34 00 00 20 00 01 00 00 00 00 00 16 00 19 00 14 00 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 32 31 31 31 32 33 34 00 00 30 00 01 00 00 00 00 00 1A 00 1A 00 1A 00 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 31 32 33 31 32 33 00 00 00 30 00 01 00 00 00 00 00 1A 00 1A 00 1A 00 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 34 33 32 34 33 32 34 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 34 33 32 34 32 33 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 34 32 33 34 32 33 32 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 34 32 33 32 00 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 34 32 32 00 00 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 33 33 33 33 33 33 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 32 31 33 32 31 00 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 32 31 33 31 31 31 00 00 00 00 01 00 00 00 00 00 12 00 12 00 0F 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 33 31 32 33 31 32 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 32 31 33 31 32 34 31 31 00 00 30 00 01 00 00 00 00 00 1A 00 1A 00 1A 00 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 33 34 34 34 00 00 00 00 00 00 01 00 00 00 00 00 12 00 12 00 0F 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 33 32 31 31 31 00 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 33 31 31 31 31 00 00 00 40 00 01 00 00 00 00 00 1A 00 14 00 14 00 0F 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 32 32 32 33 33 33 00 00 00 10 00 01 00 00 00 00 00 1C 00 14 00 19 00 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=8 | C1 08 FB 05 01 F5 05 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=8 | C1 08 FB 07 01 F5 01 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=12 | C1 0C FB 06 01 40 66 1C BE 02 00 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=36 | C1 24 FB 0F 01 00 00 00 52 09 00 00 05 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 27 00 00 00 5B 00 00 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=36 | C1 24 F9 04 D5 16 00 00 D8 16 01 00 A2 16 00 00 A2 16 01 00 2C 8C 02 00 2C 8C 02 00 99 39 00 00 32 73 00 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=16 | C1 10 FB DC 00 00 00 00 00 00 00 00 00 00 00 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Unknown packet | Len=10 | C2 00 0A F3 E2 01 C8 32 64 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Meet player | Len=65 | C2 00 41 12 01 32 C8 8F 7B 08 07 FF 77 77 7F 1F FF C7 00 00 00 A0 F0 00 00 00 04 00 00 00 00 00 00 57 69 6E 67 73 20 4D 69 78 00 8F 7B 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[2026-03-21 02:01:56] [PACKET] SERVER -> CLIENT | Meet monster(s) | Len=69 | C2 00 45 13 04 01 DC 01 81 00 00 00 00 90 8C 90 8C 10 00 00 00 01 DD 00 E9 00 00 00 00 8D 8C 8D 8C 10 00 00 00 01 DE 00 EC 00 00 00 00 89 85 89 85 30 00 00 00 01 E8 02 5E 00 00 00 00 82 7F 82 7F 30 00 00 00 
[2026-03-21 02:01:57] [PACKET] SERVER -> CLIENT | Unknown packet | Len=10 | C1 0A FB 70 02 00 01 00 39 00 
